id,data,voto,clube,sexo,idade
29327,2017-02-17,Discorda,SSPCOR,Masculino,24
29328,2017-02-17,Concorda,Palmeiras,Masculino,69
29329,2017-02-17,Concorda,Outro,Masculino,54
29330,2017-02-17,Não sabe,Outro,Masculino,77
29331,2017-02-17,Não sabe,Outro,Feminino,70
29332,2017-02-17,Não sabe,Outro,Masculino,84
29333,2017-02-17,Concorda,Outro,Masculino,19
29334,2017-02-18,Concorda,Palmeiras,Feminino,20
29335,2017-02-18,Não sabe,Outro,Feminino,70
29336,2017-02-18,Concorda,Outro,Masculino,51
29337,2017-02-18,Não sabe,SSPCOR,Feminino,28
29338,2017-02-18,Discorda,SSPCOR,Feminino,69
29339,2017-02-18,Concorda,Outro,Masculino,53
29340,2017-02-18,Concorda,Outro,Masculino,43
29341,2017-02-18,Discorda,SSPCOR,Masculino,61
29342,2017-02-18,Concorda,Palmeiras,Masculino,54
29343,2017-02-18,Não sabe,Outro,Feminino,69
29344,2017-02-18,Discorda,SSPCOR,Feminino,74
29345,2017-02-18,Concorda,Palmeiras,Masculino,20
29346,2017-02-18,Discorda,SSPCOR,Feminino,38
29347,2017-02-18,Concorda,Outro,Masculino,26
29348,2017-02-18,Discorda,Outro,Masculino,70
29349,2017-02-18,Concorda,SSPCOR,Feminino,64
29350,2017-02-18,Não sabe,Outro,Feminino,81
29351,2017-02-18,Discorda,SSPCOR,Feminino,75
29352,2017-02-18,Concorda,Outro,Masculino,53
29353,2017-02-18,Concorda,Palmeiras,Feminino,74
29354,2017-02-18,Discorda,SSPCOR,Masculino,73
29355,2017-02-18,Discorda,SSPCOR,Masculino,67
29356,2017-02-18,Não sabe,Outro,Feminino,48
29357,2017-02-18,Concorda,Palmeiras,Feminino,64
29358,2017-02-18,Não sabe,Outro,Feminino,32
29359,2017-02-18,Concorda,Outro,Masculino,53
29360,2017-02-18,Discorda,SSPCOR,Feminino,62
29361,2017-02-18,Concorda,SSPCOR,Feminino,29
29362,2017-02-18,Concorda,Outro,Masculino,37
29363,2017-02-18,Concorda,Palmeiras,Feminino,80
29364,2017-02-18,Não sabe,Outro,Masculino,76
29365,2017-02-18,Discorda,SSPCOR,Masculino,79
29366,2017-02-18,Não sabe,Outro,Masculino,76
29367,2017-02-18,Concorda,SSPCOR,Masculino,76
29368,2017-02-18,Concorda,Outro,Masculino,45
29369,2017-02-18,Concorda,Outro,Masculino,36
29370,2017-02-19,Concorda,Outro,Masculino,49
29371,2017-02-19,Discorda,SSPCOR,Feminino,84
29372,2017-02-19,Concorda,Outro,Masculino,61
29373,2017-02-19,Discorda,SSPCOR,Feminino,64
29374,2017-02-19,Concorda,Palmeiras,Masculino,74
29375,2017-02-19,Discorda,SSPCOR,Feminino,18
29376,2017-02-19,Não sabe,Outro,Feminino,16
29377,2017-02-19,Discorda,SSPCOR,Feminino,30
29378,2017-02-19,Discorda,SSPCOR,Masculino,18
29379,2017-02-19,Não sabe,Outro,Feminino,16
29380,2017-02-19,Concorda,Outro,Masculino,24
29381,2017-02-19,Discorda,SSPCOR,Masculino,77
29382,2017-02-19,Discorda,Palmeiras,Masculino,55
29383,2017-02-19,Discorda,SSPCOR,Masculino,81
29384,2017-02-19,Discorda,SSPCOR,Feminino,35
29385,2017-02-19,Concorda,Palmeiras,Feminino,77
29386,2017-02-19,Concorda,Palmeiras,Masculino,30
29387,2017-02-19,Não sabe,Outro,Feminino,20
29388,2017-02-19,Concorda,Outro,Masculino,20
29389,2017-02-19,Não sabe,SSPCOR,Masculino,23
29390,2017-02-19,Discorda,SSPCOR,Masculino,25
29391,2017-02-19,Não sabe,SSPCOR,Feminino,84
29392,2017-02-19,Discorda,SSPCOR,Masculino,70
29393,2017-02-19,Discorda,SSPCOR,Masculino,82
29394,2017-02-19,Discorda,SSPCOR,Masculino,17
29395,2017-02-19,Discorda,SSPCOR,Feminino,20
29396,2017-02-19,Não sabe,Outro,Masculino,83
29397,2017-02-19,Discorda,SSPCOR,Feminino,69
29398,2017-02-19,Concorda,Outro,Masculino,51
29399,2017-02-19,Discorda,SSPCOR,Masculino,49
29400,2017-02-19,Concorda,Outro,Masculino,46
29401,2017-02-19,Discorda,SSPCOR,Feminino,63
29402,2017-02-19,Discorda,SSPCOR,Masculino,18
29403,2017-02-19,Não sabe,SSPCOR,Masculino,39
29404,2017-02-19,Discorda,SSPCOR,Feminino,39
29405,2017-02-19,Não sabe,Outro,Feminino,40
29406,2017-02-19,Discorda,Outro,Masculino,78
29407,2017-02-19,Discorda,SSPCOR,Feminino,49
29408,2017-02-19,Discorda,SSPCOR,Feminino,64
29409,2017-02-19,Discorda,SSPCOR,Feminino,44
29410,2017-02-19,Discorda,Outro,Masculino,81
29411,2017-02-19,Concorda,Outro,Masculino,28
29412,2017-02-19,Concorda,Outro,Masculino,60
29413,2017-02-19,Discorda,SSPCOR,Feminino,79
29414,2017-02-19,Concorda,Outro,Masculino,61
29415,2017-02-19,Discorda,SSPCOR,Masculino,55
29416,2017-02-19,Não sabe,Outro,Feminino,85
29417,2017-02-19,Concorda,Outro,Masculino,59
29418,2017-02-19,Não sabe,Outro,Feminino,24
29419,2017-02-19,Não sabe,Outro,Feminino,79
29420,2017-02-19,Concorda,Palmeiras,Feminino,60
29421,2017-02-20,Discorda,SSPCOR,Feminino,51
29422,2017-02-20,Discorda,SSPCOR,Masculino,55
29423,2017-02-20,Discorda,SSPCOR,Masculino,67
29424,2017-02-20,Não sabe,Outro,Feminino,67
29425,2017-02-20,Não sabe,Outro,Masculino,76
29426,2017-02-20,Concorda,Palmeiras,Feminino,71
29427,2017-02-20,Discorda,SSPCOR,Feminino,39
29428,2017-02-20,Discorda,SSPCOR,Masculino,17
29429,2017-02-20,Discorda,SSPCOR,Feminino,58
29430,2017-02-20,Discorda,SSPCOR,Masculino,16
29431,2017-02-20,Concorda,Outro,Masculino,63
29432,2017-02-20,Discorda,SSPCOR,Masculino,17
29433,2017-02-20,Discorda,SSPCOR,Feminino,72
29434,2017-02-20,Não sabe,Outro,Masculino,73
29435,2017-02-20,Não sabe,Outro,Feminino,28
29436,2017-02-20,Concorda,Palmeiras,Feminino,31
29437,2017-02-20,Concorda,Outro,Masculino,85
29438,2017-02-20,Concorda,Outro,Masculino,18
29439,2017-02-20,Discorda,SSPCOR,Feminino,59
29440,2017-02-20,Discorda,SSPCOR,Masculino,18
29441,2017-02-20,Discorda,SSPCOR,Masculino,41
29442,2017-02-20,Discorda,SSPCOR,Masculino,57
29443,2017-02-20,Não sabe,Outro,Masculino,75
29444,2017-02-20,Concorda,Outro,Masculino,18
29445,2017-02-20,Concorda,Palmeiras,Masculino,70
29446,2017-02-20,Discorda,SSPCOR,Masculino,29
29447,2017-02-20,Concorda,Palmeiras,Masculino,36
29448,2017-02-20,Discorda,Outro,Masculino,83
29449,2017-02-20,Concorda,Palmeiras,Feminino,77
29450,2017-02-20,Não sabe,Outro,Feminino,47
29451,2017-02-20,Não sabe,Outro,Masculino,69
29452,2017-02-20,Concorda,Outro,Masculino,20
29453,2017-02-20,Concorda,Outro,Masculino,17
29454,2017-02-20,Concorda,Outro,Masculino,62
29455,2017-02-20,Discorda,SSPCOR,Feminino,57
29456,2017-02-20,Não sabe,Outro,Feminino,20
29457,2017-02-20,Não sabe,Outro,Feminino,33
29458,2017-02-20,Não sabe,Outro,Masculino,85
29459,2017-02-20,Discorda,SSPCOR,Feminino,55
29460,2017-02-20,Concorda,Palmeiras,Feminino,75
29461,2017-02-20,Concorda,Outro,Masculino,38
29462,2017-02-21,Concorda,Outro,Masculino,43
29463,2017-02-21,Concorda,Outro,Masculino,45
29464,2017-02-21,Concorda,Palmeiras,Feminino,34
29465,2017-02-21,Não sabe,Outro,Feminino,85
29466,2017-02-21,Discorda,SSPCOR,Masculino,53
29467,2017-02-21,Não sabe,Palmeiras,Masculino,31
29468,2017-02-21,Não sabe,Outro,Feminino,31
29469,2017-02-21,Concorda,Outro,Masculino,44
29470,2017-02-21,Discorda,SSPCOR,Masculino,21
29471,2017-02-21,Não sabe,Outro,Feminino,48
29472,2017-02-21,Concorda,Palmeiras,Masculino,29
29473,2017-02-21,Concorda,Outro,Masculino,61
29474,2017-02-21,Não sabe,Outro,Feminino,46
29475,2017-02-21,Não sabe,Outro,Feminino,70
29476,2017-02-21,Concorda,Outro,Masculino,64
29477,2017-02-21,Concorda,Outro,Masculino,28
29478,2017-02-21,Concorda,Outro,Masculino,24
29479,2017-02-21,Não sabe,Outro,Feminino,77
29480,2017-02-21,Concorda,Outro,Masculino,61
29481,2017-02-21,Concorda,Outro,Masculino,62
29482,2017-02-21,Concorda,Outro,Masculino,44
29483,2017-02-21,Não sabe,Outro,Feminino,74
29484,2017-02-21,Concorda,Outro,Masculino,79
29485,2017-02-21,Discorda,SSPCOR,Feminino,54
29486,2017-02-21,Discorda,Outro,Masculino,70
29487,2017-02-21,Concorda,Palmeiras,Masculino,25
29488,2017-02-21,Concorda,Outro,Masculino,32
29489,2017-02-21,Discorda,SSPCOR,Masculino,37
29490,2017-02-21,Não sabe,Outro,Feminino,18
29491,2017-02-21,Discorda,SSPCOR,Masculino,80
29492,2017-02-21,Não sabe,Outro,Feminino,85
29493,2017-02-21,Concorda,Outro,Masculino,24
29494,2017-02-21,Concorda,Outro,Masculino,34
29495,2017-02-21,Concorda,Palmeiras,Feminino,82
29496,2017-02-21,Concorda,Palmeiras,Masculino,84
29497,2017-02-21,Concorda,Outro,Masculino,23
29498,2017-02-21,Concorda,Outro,Masculino,17
29499,2017-02-21,Não sabe,Outro,Feminino,60
29500,2017-02-21,Concorda,Palmeiras,Masculino,23
29501,2017-02-21,Não sabe,Outro,Feminino,58
29502,2017-02-21,Discorda,SSPCOR,Masculino,47
29503,2017-02-21,Não sabe,Outro,Feminino,53
29504,2017-02-21,Discorda,SSPCOR,Feminino,27
29505,2017-02-21,Discorda,Palmeiras,Masculino,40
29506,2017-02-21,Concorda,Palmeiras,Feminino,85
29507,2017-02-21,Não sabe,Outro,Feminino,30
29508,2017-02-21,Concorda,Palmeiras,Masculino,74
29509,2017-02-21,Não sabe,Outro,Feminino,71
29510,2017-02-21,Concorda,Palmeiras,Masculino,34
29511,2017-02-21,Não sabe,Outro,Feminino,60
29512,2017-02-21,Discorda,SSPCOR,Masculino,73
29513,2017-02-21,Concorda,Outro,Masculino,83
29514,2017-02-21,Concorda,Outro,Masculino,30
29515,2017-02-21,Concorda,Palmeiras,Masculino,84
29516,2017-02-21,Concorda,Outro,Masculino,77
29517,2017-02-21,Não sabe,Outro,Feminino,58
29518,2017-02-22,Concorda,Palmeiras,Masculino,50
29519,2017-02-22,Discorda,SSPCOR,Feminino,30
29520,2017-02-22,Concorda,Outro,Masculino,64
29521,2017-02-22,Concorda,Palmeiras,Masculino,46
29522,2017-02-22,Concorda,Palmeiras,Masculino,68
29523,2017-02-22,Não sabe,Outro,Feminino,18
29524,2017-02-22,Não sabe,Outro,Feminino,72
29525,2017-02-22,Concorda,Palmeiras,Feminino,47
29526,2017-02-22,Discorda,SSPCOR,Masculino,56
29527,2017-02-22,Discorda,SSPCOR,Masculino,26
29528,2017-02-22,Não sabe,Outro,Feminino,26
29529,2017-02-22,Concorda,Outro,Masculino,39
29530,2017-02-22,Concorda,Palmeiras,Feminino,35
29531,2017-02-22,Não sabe,Outro,Feminino,34
29532,2017-02-22,Discorda,SSPCOR,Masculino,53
29533,2017-02-22,Não sabe,Outro,Feminino,66
29534,2017-02-22,Não sabe,Outro,Feminino,22
29535,2017-02-22,Discorda,SSPCOR,Feminino,47
29536,2017-02-22,Discorda,SSPCOR,Feminino,53
29537,2017-02-22,Concorda,Palmeiras,Masculino,83
29538,2017-02-22,Concorda,Palmeiras,Feminino,73
29539,2017-02-22,Discorda,Outro,Masculino,73
29540,2017-02-22,Não sabe,Outro,Feminino,34
29541,2017-02-22,Não sabe,Outro,Feminino,72
29542,2017-02-22,Concorda,Palmeiras,Masculino,31
29543,2017-02-22,Não sabe,Outro,Feminino,37
29544,2017-02-22,Concorda,Outro,Masculino,75
29545,2017-02-22,Não sabe,Outro,Feminino,43
29546,2017-02-22,Discorda,SSPCOR,Masculino,41
29547,2017-02-22,Não sabe,Outro,Feminino,70
29548,2017-02-22,Concorda,Palmeiras,Masculino,65
29549,2017-02-23,Não sabe,Outro,Feminino,39
29550,2017-02-23,Discorda,SSPCOR,Masculino,55
29551,2017-02-23,Não sabe,Outro,Feminino,84
29552,2017-02-23,Discorda,SSPCOR,Masculino,45
29553,2017-02-23,Concorda,Palmeiras,Masculino,24
29554,2017-02-23,Discorda,SSPCOR,Feminino,23
29555,2017-02-23,Discorda,SSPCOR,Feminino,20
29556,2017-02-23,Concorda,Outro,Masculino,18
29557,2017-02-23,Discorda,Palmeiras,Feminino,37
29558,2017-02-23,Discorda,SSPCOR,Feminino,57
29559,2017-02-23,Discorda,SSPCOR,Feminino,69
29560,2017-02-23,Discorda,SSPCOR,Masculino,59
29561,2017-02-23,Discorda,SSPCOR,Masculino,22
29562,2017-02-23,Não sabe,Outro,Feminino,28
29563,2017-02-23,Concorda,Outro,Masculino,55
29564,2017-02-23,Concorda,Outro,Masculino,61
29565,2017-02-23,Concorda,Outro,Masculino,62
29566,2017-02-23,Concorda,Palmeiras,Feminino,52
29567,2017-02-23,Discorda,SSPCOR,Masculino,48
29568,2017-02-23,Discorda,SSPCOR,Feminino,20
29569,2017-02-23,Concorda,Palmeiras,Masculino,49
29570,2017-02-23,Concorda,Palmeiras,Masculino,19
29571,2017-02-23,Discorda,SSPCOR,Feminino,59
29572,2017-02-23,Concorda,Palmeiras,Masculino,17
29573,2017-02-23,Não sabe,Outro,Feminino,66
29574,2017-02-23,Discorda,SSPCOR,Masculino,47
29575,2017-02-23,Concorda,Outro,Masculino,70
29576,2017-02-23,Concorda,Palmeiras,Feminino,65
29577,2017-02-23,Concorda,Palmeiras,Feminino,34
29578,2017-02-23,Concorda,Palmeiras,Masculino,63
29579,2017-02-23,Não sabe,Outro,Feminino,52
29580,2017-02-24,Concorda,Outro,Masculino,32
29581,2017-02-24,Discorda,SSPCOR,Masculino,43
29582,2017-02-24,Discorda,SSPCOR,Masculino,55
29583,2017-02-24,Concorda,Outro,Masculino,36
29584,2017-02-24,Concorda,Outro,Masculino,79
29585,2017-02-24,Discorda,SSPCOR,Feminino,16
29586,2017-02-24,Não sabe,Outro,Feminino,62
29587,2017-02-24,Não sabe,Outro,Feminino,42
29588,2017-02-24,Concorda,Palmeiras,Masculino,69
29589,2017-02-24,Não sabe,Outro,Feminino,37
29590,2017-02-24,Não sabe,Outro,Feminino,68
29591,2017-02-24,Não sabe,Outro,Feminino,51
29592,2017-02-24,Concorda,Palmeiras,Feminino,25
29593,2017-02-24,Discorda,SSPCOR,Masculino,37
29594,2017-02-24,Discorda,SSPCOR,Masculino,49
29595,2017-02-24,Concorda,Outro,Masculino,48
29596,2017-02-24,Concorda,Palmeiras,Masculino,18
29597,2017-02-24,Discorda,SSPCOR,Masculino,56
29598,2017-02-24,Discorda,SSPCOR,Masculino,70
29599,2017-02-24,Concorda,Palmeiras,Masculino,21
29600,2017-02-24,Concorda,Palmeiras,Feminino,38
29601,2017-02-24,Discorda,SSPCOR,Masculino,23
29602,2017-02-24,Não sabe,Outro,Feminino,71
29603,2017-02-24,Discorda,SSPCOR,Masculino,53
29604,2017-02-24,Concorda,Palmeiras,Feminino,20
29605,2017-02-24,Concorda,Outro,Masculino,60
29606,2017-02-24,Concorda,Palmeiras,Feminino,69
29607,2017-02-24,Discorda,SSPCOR,Feminino,71
29608,2017-02-24,Concorda,Outro,Masculino,17
29609,2017-02-24,Discorda,SSPCOR,Feminino,63
29610,2017-02-24,Não sabe,Outro,Feminino,18
29611,2017-02-24,Não sabe,Outro,Feminino,18
29612,2017-02-24,Concorda,Palmeiras,Masculino,35
29613,2017-02-24,Não sabe,Outro,Feminino,71
29614,2017-02-24,Discorda,SSPCOR,Masculino,79
29615,2017-02-24,Não sabe,Outro,Feminino,43
29616,2017-02-24,Não sabe,Outro,Feminino,51
29617,2017-02-24,Concorda,Palmeiras,Masculino,23
29618,2017-02-24,Discorda,SSPCOR,Feminino,32
29619,2017-02-24,Concorda,Outro,Masculino,32
29620,2017-02-24,Não sabe,Outro,Feminino,33
29621,2017-02-24,Discorda,SSPCOR,Masculino,57
29622,2017-02-24,Discorda,Outro,Masculino,74
29623,2017-02-24,Discorda,SSPCOR,Feminino,66
29624,2017-02-24,Não sabe,SSPCOR,Feminino,39
29625,2017-02-24,Discorda,SSPCOR,Masculino,41
29626,2017-02-24,Concorda,Outro,Masculino,62
29627,2017-02-24,Discorda,SSPCOR,Masculino,24
29628,2017-02-24,Concorda,Palmeiras,Masculino,17
29629,2017-02-24,Discorda,SSPCOR,Masculino,35
29630,2017-02-24,Discorda,SSPCOR,Masculino,27
29631,2017-02-24,Discorda,SSPCOR,Feminino,35
29632,2017-02-24,Não sabe,Outro,Feminino,33
29633,2017-02-24,Concorda,Palmeiras,Masculino,57
29634,2017-02-24,Discorda,SSPCOR,Masculino,31
29635,2017-02-24,Não sabe,Outro,Masculino,85
29636,2017-02-25,Concorda,Palmeiras,Masculino,52
29637,2017-02-25,Discorda,SSPCOR,Masculino,80
29638,2017-02-25,Concorda,Outro,Masculino,48
29639,2017-02-25,Não sabe,Outro,Feminino,19
29640,2017-02-25,Concorda,Palmeiras,Feminino,24
29641,2017-02-25,Não sabe,Outro,Feminino,35
29642,2017-02-25,Discorda,SSPCOR,Masculino,25
29643,2017-02-25,Concorda,Outro,Masculino,48
29644,2017-02-25,Discorda,SSPCOR,Masculino,60
29645,2017-02-25,Não sabe,Outro,Feminino,83
29646,2017-02-25,Não sabe,Outro,Feminino,63
29647,2017-02-25,Concorda,Outro,Masculino,43
29648,2017-02-25,Discorda,SSPCOR,Feminino,37
29649,2017-02-25,Concorda,Palmeiras,Feminino,62
29650,2017-02-25,Não sabe,Outro,Feminino,33
29651,2017-02-25,Concorda,Outro,Masculino,37
29652,2017-02-25,Não sabe,Outro,Feminino,24
29653,2017-02-25,Concorda,Outro,Masculino,45
29654,2017-02-25,Discorda,SSPCOR,Feminino,29
29655,2017-02-25,Não sabe,Outro,Feminino,74
29656,2017-02-25,Discorda,SSPCOR,Masculino,49
29657,2017-02-25,Discorda,SSPCOR,Masculino,33
29658,2017-02-25,Não sabe,Outro,Feminino,22
29659,2017-02-25,Não sabe,Outro,Masculino,67
29660,2017-02-25,Concorda,Palmeiras,Feminino,35
29661,2017-02-25,Discorda,SSPCOR,Feminino,83
29662,2017-02-25,Discorda,SSPCOR,Feminino,25
29663,2017-02-25,Concorda,Outro,Masculino,51
29664,2017-02-25,Concorda,Outro,Masculino,60
29665,2017-02-25,Concorda,Palmeiras,Feminino,66
29666,2017-02-25,Concorda,Outro,Masculino,36
29667,2017-02-26,Concorda,Palmeiras,Masculino,34
29668,2017-02-26,Concorda,Outro,Masculino,76
29669,2017-02-26,Discorda,SSPCOR,Masculino,28
29670,2017-02-26,Concorda,Outro,Masculino,67
29671,2017-02-26,Concorda,Outro,Masculino,41
29672,2017-02-26,Discorda,SSPCOR,Masculino,50
29673,2017-02-26,Discorda,SSPCOR,Masculino,84
29674,2017-02-26,Discorda,SSPCOR,Feminino,16
29675,2017-02-26,Não sabe,Outro,Feminino,77
29676,2017-02-26,Discorda,SSPCOR,Feminino,61
29677,2017-02-26,Não sabe,Outro,Feminino,48
29678,2017-02-26,Concorda,Outro,Masculino,51
29679,2017-02-26,Concorda,Palmeiras,Masculino,17
29680,2017-02-26,Não sabe,Outro,Feminino,71
29681,2017-02-26,Discorda,SSPCOR,Feminino,50
29682,2017-02-26,Não sabe,Outro,Feminino,58
29683,2017-02-26,Concorda,Outro,Masculino,30
29684,2017-02-26,Concorda,Outro,Masculino,18
29685,2017-02-26,Concorda,Palmeiras,Masculino,50
29686,2017-02-26,Não sabe,Outro,Feminino,46
29687,2017-02-26,Não sabe,Outro,Feminino,68
29688,2017-02-27,Discorda,SSPCOR,Masculino,85
29689,2017-02-27,Não sabe,Outro,Feminino,16
29690,2017-02-27,Concorda,Outro,Masculino,20
29691,2017-02-27,Concorda,Palmeiras,Masculino,46
29692,2017-02-27,Concorda,Palmeiras,Feminino,32
29693,2017-02-27,Não sabe,Outro,Feminino,46
29694,2017-02-27,Não sabe,Outro,Feminino,21
29695,2017-02-27,Concorda,SSPCOR,Feminino,54
29696,2017-02-27,Concorda,SSPCOR,Masculino,79
29697,2017-02-27,Discorda,Outro,Masculino,77
29698,2017-02-27,Concorda,Outro,Masculino,43
29699,2017-02-27,Concorda,Outro,Masculino,83
29700,2017-02-27,Não sabe,Outro,Feminino,55
29701,2017-02-27,Concorda,Palmeiras,Feminino,65
29702,2017-02-27,Concorda,Palmeiras,Feminino,57
29703,2017-02-27,Concorda,Palmeiras,Masculino,82
29704,2017-02-27,Não sabe,Outro,Feminino,32
29705,2017-02-27,Concorda,Outro,Masculino,16
29706,2017-02-27,Concorda,Outro,Masculino,61
29707,2017-02-27,Discorda,SSPCOR,Feminino,58
29708,2017-02-27,Concorda,Palmeiras,Feminino,17
29709,2017-02-27,Concorda,Outro,Masculino,44
29710,2017-02-27,Não sabe,Outro,Feminino,34
29711,2017-02-27,Discorda,SSPCOR,Feminino,48
29712,2017-02-27,Concorda,Outro,Masculino,26
29713,2017-02-27,Concorda,Palmeiras,Masculino,53
29714,2017-02-27,Não sabe,Outro,Feminino,21
29715,2017-02-27,Discorda,SSPCOR,Feminino,71
29716,2017-02-27,Concorda,Outro,Masculino,19
29717,2017-02-27,Concorda,Palmeiras,Feminino,36
29718,2017-02-27,Concorda,Palmeiras,Feminino,82
29719,2017-02-27,Discorda,SSPCOR,Feminino,19
29720,2017-02-27,Discorda,SSPCOR,Masculino,18
29721,2017-02-27,Não sabe,Outro,Feminino,67
29722,2017-02-27,Discorda,SSPCOR,Feminino,24
29723,2017-02-27,Concorda,SSPCOR,Feminino,33
29724,2017-02-28,Não sabe,Outro,Feminino,29
29725,2017-02-28,Discorda,SSPCOR,Masculino,49
29726,2017-02-28,Não sabe,Outro,Feminino,80
29727,2017-02-28,Concorda,Palmeiras,Feminino,37
29728,2017-02-28,Discorda,SSPCOR,Masculino,26
29729,2017-02-28,Concorda,Palmeiras,Feminino,17
29730,2017-02-28,Não sabe,Outro,Feminino,32
29731,2017-02-28,Não sabe,Outro,Feminino,30
29732,2017-02-28,Concorda,Outro,Masculino,59
29733,2017-02-28,Discorda,SSPCOR,Masculino,21
29734,2017-02-28,Concorda,Palmeiras,Feminino,39
29735,2017-02-28,Concorda,Palmeiras,Feminino,64
29736,2017-02-28,Discorda,SSPCOR,Feminino,52
29737,2017-02-28,Concorda,Outro,Masculino,58
29738,2017-02-28,Discorda,SSPCOR,Feminino,74
29739,2017-02-28,Discorda,SSPCOR,Feminino,67
29740,2017-02-28,Concorda,Palmeiras,Feminino,29
29741,2017-02-28,Discorda,SSPCOR,Masculino,60
29742,2017-02-28,Não sabe,Outro,Feminino,81
29743,2017-02-28,Discorda,SSPCOR,Masculino,26
29744,2017-02-28,Concorda,Outro,Masculino,24
29745,2017-03-01,Discorda,SSPCOR,Feminino,63
29746,2017-03-01,Concorda,Palmeiras,Masculino,46
29747,2017-03-01,Não sabe,Outro,Feminino,61
29748,2017-03-01,Concorda,Outro,Masculino,23
29749,2017-03-01,Discorda,SSPCOR,Feminino,67
29750,2017-03-01,Discorda,SSPCOR,Masculino,47
29751,2017-03-01,Concorda,Palmeiras,Feminino,26
29752,2017-03-01,Discorda,SSPCOR,Masculino,43
29753,2017-03-01,Concorda,Palmeiras,Masculino,25
29754,2017-03-01,Concorda,Outro,Masculino,24
29755,2017-03-01,Concorda,Palmeiras,Feminino,42
29756,2017-03-01,Concorda,Palmeiras,Feminino,43
29757,2017-03-01,Discorda,SSPCOR,Masculino,30
29758,2017-03-01,Não sabe,SSPCOR,Feminino,52
29759,2017-03-01,Discorda,SSPCOR,Masculino,24
29760,2017-03-01,Discorda,SSPCOR,Masculino,40
29761,2017-03-01,Concorda,Palmeiras,Masculino,29
29762,2017-03-01,Concorda,Outro,Masculino,22
29763,2017-03-01,Concorda,Outro,Masculino,43
29764,2017-03-01,Discorda,SSPCOR,Masculino,20
29765,2017-03-01,Não sabe,Outro,Feminino,64
29766,2017-03-01,Discorda,SSPCOR,Feminino,70
29767,2017-03-01,Não sabe,Outro,Feminino,75
29768,2017-03-01,Discorda,SSPCOR,Feminino,16
29769,2017-03-01,Discorda,SSPCOR,Masculino,72
29770,2017-03-01,Concorda,Outro,Masculino,32
29771,2017-03-01,Concorda,Palmeiras,Masculino,77
29772,2017-03-01,Discorda,SSPCOR,Masculino,49
29773,2017-03-01,Concorda,Palmeiras,Feminino,35
29774,2017-03-01,Discorda,SSPCOR,Feminino,51
29775,2017-03-01,Discorda,SSPCOR,Masculino,20
29776,2017-03-02,Concorda,Palmeiras,Feminino,73
29777,2017-03-02,Concorda,SSPCOR,Masculino,71
29778,2017-03-02,Concorda,Palmeiras,Masculino,19
29779,2017-03-02,Discorda,SSPCOR,Masculino,45
29780,2017-03-02,Concorda,Palmeiras,Feminino,47
29781,2017-03-02,Concorda,Outro,Masculino,56
29782,2017-03-02,Concorda,Outro,Masculino,24
29783,2017-03-02,Discorda,SSPCOR,Feminino,35
